Text	Label
Este momento, yo vivo en el region de Midwest en Los Estados Unidos. Specifica, yo vivo en Chicago, Illinois, pero yo soy de Nueva Orleans. Me mude a Chicago para buscar un trabajo, porque yo perdo mi trabajo despues Katrina de huracan. Porque yo fue a la universidad por MBA en Chicago hace cinco anos, yo se que hay es mucha oportunidad en la cuidad de Chicago. Chicago es el tercer grande cuidad en Los Estados Unidos; hay ocho milliones personas en esta cuidad. Hay muchas cosas hacer en la cuidad y, en general, la cuidad es muy interesante. Yo he vivido en tres lugares en el norte parte de cuidad: Rogers Park, Lincoln Park y West Loop, pero ahora, yo vivo con su novio en el sud parte de cuidad; se llama Pilsen. Hay mas que un ciento barrios en Chicago y cada barrio es diferente. Cada barrio tiene la culturale diferente con las varias de restaurantes, cafes, bares, y tiendas. En Rogers Park, hay muchas estudiantes de la universiad de Loyola Chicago. Pero, la fuera de la universidad, hay muchas personas de Africa, Middle East, y Latino America con las familias grandes. En Lincoln Park, todos las personas tienen los trabajos buenos y tienen mucho dinero. Mas las personas tienen entre 25 a 30 anos y son Caucausianes. Fue un bueno lugar para viver, pero no es diversitad. En West Loop, yo vivo en Greektown, entonces los todos personas son de Greece. Las personas son mas gentiles y la comida es excellente. Ahora en mi barrio de Pilsen, hay muchas personas son muchas diferentes paises en el monde, pero la majo! ria es Mexicanos y Puerto Ricanos. Mis vecinos son muchos simpaticos; uno de nos vecinos, se llama Maria, cocina cena por nosotros todos los martes y la comida que ella cocina es muy delicioso. Por gracias, muchas personas en los todos partes en Chicago son simpaticos; es diferente que Nueva York o Los Angeles. Yo pienso en la vida en Chicago es mas facil y mas mejor que autres cuidades grandes en los Estados Unidos. Tu debes caminar rapido al y del tren para ir al trabajo y tu debes trabajar duro los todos dias, pero tu puedes hablar con personas en el tren o en el oficina. Muchas personas en Chicago son de Midwest y ellos son simpaticos; es facil para hablar con ellos. Me gusta Chicago - es buena casa de casa en Nueva Orleans. Me gusta mirar los esportes en Chicago, specialemente el beisbol (Chicago Cubs), pero es una grande traduccion en la cuidad. Hay muchas parques en Chicago y es muy bueno por los todos pueden jugar los juegos o hacer ejercico o caminar los perros. Chicago tiene quatro saisones: otono, invierno, primera y verano. Me gusta los todos excepto invierno. !Hace tanto frio! En generale, Chicago ofri algo por todos. Hay las playas y un lago o los museos y los bibliotecas o los restaurantes y la bares con musica. La historia es muy interesante y inclusivo Chicago Fire de 1871 y Exposition de Columbus y World's Fair. Antes estos eventos, hay nada excepto la terra. Pero, ahora hay mucho. Chicago es un lugar de maravilloso. Venga y visite tarde!	Upper_intermediate
El tema del derecho de los gays para casarse y adoptar niños es muy polémico. Pero no creo que es mi derecho para decir que ellos no pueden tener una vida feliz como yo y esto es porque creo que ellos deben tener este derecho. Amor verdadero es una cosa rara y todas las personas deben tener el derecho para tenerlo. Todas las personas en el mundo tienen opiniones muy diferentes y nunca ha estar de acuerdo. Pero al mismo vez es muy importante para ser tolerante de otros estilos de vida. Por ejemplo si otras personas no les gustan como usted come su comida ellos no pueden hacer un ley contra de usted. Creo que si el gobierno esta liarse la vida privada de sus ciudadanos es contra de la constitución porque en el preámbulo de la constitución dice que el gobierno necesita proteger la felicidad de sus ciudadanos y el gobierno no tiene el derecho para decirme quien puedo amar o tener relaciones con en mi casa privada. También creo que este tema es una de la iglesia porque para casarse es religioso y ahora el gobierno esta prohibir el derecho para casarse. Esto es contra de la ley. Hay una separación entre la iglesia y el gobierno. Y si la iglesia no quiera casarse dos personas es su derecho pero el gobierno necesita aporta una unión civil entre las dos personas tan ellos pueden tener los mismos derechos como otras personas casadas. Sin reconocimiento del gobierno de su unión ellos están negados los derechos fundamentales que otras personas tienen. Por ejemplo el derecho de hacer las decisiones de cambiar de vida cuando su pareja esta enferma o como llamar su pareja esposo o esposa. En muchos estados en los estados unidos han creado ciudadanos del segundo clase con sus leyes durante del ultima elección contra del derecho de los gays para casarse. Todas las personas son iguales y tenemos diferentes estilos de vidas. Con estas leyes ellos están diciendo que ellos son mayores de los gays y esto es erróneo. A lo largo de los heterosexuales los gays contribuyen mucho a la sociedad y para desaparecer derechos de ellos es equivocado. Creo que estas personas deben tener el derecho para adoptar niños también. No se porque personas no están de acuerdo de esta idea. Si ellos no adoptan los niños ellos no tienen una casa con amor. Esto no solamente esta castigando los adultos para sus estilos de vida pero también los niños. Pueden ver este tema de la otra punta de vista y decir que a veces los padres heterosexuales no son padres buenos. Hay violencia en casas y hay padres malos y esto es porque hay algunos niños en hogares del gobierno para adopción. No creo que sea mala para los niños tener una casa con amor.	Upper_intermediate
La cuestión de las parejas gay es un tema de discusión sobre la cual se levanta sentimientos bastante fuertes a mucha gente. Hay algunos que no tienen una opinión decisiva. Dicen que la gente debe y puede hacer lo que quiera y a ellos no les importa nada. Yo creo que los indecisos por la más parte no han conciderado mucho esa cuestión. De los muchos aspectos tocante a esa tema, creo que el aspecto religioso es el más claro. No entiendo como una persona creyente en Dios puede opinarse a favor del homosexualismo. Algunos, hasta presbíteros tergiversan pasajes de las escrituras para apoyar su punto de vista de que a esa abominación no lo condena Dios. Ojalá no me crean odioso de los que practiquen ese pecado. Creo que todos somos hijos de Dios y que Él ama a todos sus hijos. Todos somos pecadores. No somos perfectos. Algunos sí tienen esa atración al mismo sexo, pero el hecho de que la tienen no queire decir que está bien. A algunos les encanta matar. ¿Está bien matar sólo porque uno tiene esa inclinación? Dios nos ama, pero no cabe la menor duda de que Él condena el pecado en cualquier forma. De los pecados que hay, el homosexualismo es uno de los peores. Una vez que se enredan en esa práctica, no hay muchos que salen de ella y los que sí lo hacen, lo hacen con mucha dificultad, con una fe inmutable en su creador. Uno no tiene que leer mucho de las escrituras para darse cuenta de que Dios está bien complacido con los que lo aman y obedecen sus mandamientos. Aunque ama a todos sus hijos, Dios no está complacido con los desobedientes. Individuos, grupos, culturas y naciones que desechan a Dios y sus mandamientos no florecerán. Creo que está bien claro mi punto de vista sobre la practica de homosexualismo. Ahora, ¿Qué opino de un supuesto derecho de casarse los del mismo sexo? Creo que es una solemne burla a Dios y los que sugieran que tal derecho exista perdieron hace mucho tiempo su sentido del bien y del mal. Para sugerir que es aceptable someterse a los inocentes niños a esa perversa práctica mediante la adopción es nada menos que un crímen.	Upper_advanced
Un día, un niño tuvo una rana. Se encanta la rana. Cuando el niño durmía, la rana salió. En la manaña, el niño se despierta. ¡La rana no está aqui! ¡Que triste! El niño llamó por la rana, pero la rana no venió. El niño caminó y caminó. Él quiere escoger la rana. Él miró en los aírboles. Un animal empujó el niño y el perro al agua. El niño vió la rana. La rana tiene los bebes. El niño salió la rana con sus bebes.	Lower_intermediate
En la futura, quiero a estudiar psicología a la universidad de Georgia State. Quiero a vivir en los dormatorios allí. Cuando compleo ocho años de estudiando psicología, quiero a ayudar los gentes con psicología. Cuando reciebo dinero sufficiente, vivo a la playa en Puerto Rico o Californía. ¡Vivo una vida felíz y divertida!	Lower_intermediate
Chaplin,un hombre feliz pero mentido en situaciones graciosas,daba un paseo en la calle.De repente,cuando Chaplin andaba,se metió liado y responsable de un bebé que ni siquiera era suyo. Intentando echarlo, la policía dificultaba su obra y al esfuerzo dejarlo en una mujer, ella lo pilló dos veces y lo obligó guardarlo. Él,como no tenía otra opción,decidió echarlo pero al final tampoco lo pudo hacer. Encontró una carta en la ropa de bebé y leyendola se puso feliz...	Lower_advanced
Un día, mientras un chico estaba dormido su rana que era la mascota de la casa salió de el y desapareció. Próxima mañana, encontró la caja vacía y empezó a buscarla. Aunque el fui al todo el lado del bosque, nunca pudo encontrarla. De repente un deer apareció y lo tiró al agua abajo del cliff al chico. Después ahí el encontró una familia de ranas y describió que su papá era la rana que el chico estaba buscando. Al final el dejó toda la familia juntas y salió del bosque.	Lower_intermediate
El region donde vivo está en el norte de Inglaterra en la provincia de Yorkshire. Es un region con ciudades grandes y pueblos pequeños, el en campo es preciosa. El clima es lluvioso, humida y hace poco sol durante todo el año. Yo vivia en un ciudad grande que tiene todo lo que necesitas hay muchas bares y clubs para los que les gustan las fiestas. también tiene varios museos con mucha importancia, uno de ellos está uno de los museos reales que antes estaba ubicado un Londres. En este region hay mucha historia, en Yorkshire hay una de las ciudades más antiquas del país, se llama York. Esta ciudad tiene una gran muralla a su aldrededor que sirvia para la seguridad de la ciudad en las medias epochas, cuando entras la ciudad por las puertas, que estan muy grandes y bonitas, este es el situo en que anteriormente los soldados te atraparia para verte desde arriba a ver si estas un amigo o enemigo a ver si pudieras entrar o no. Es un estructura impresionante y dentro la muralla las calles son muy antiquas y bonitas. Esta llena de pubs al lado del rio normalmente con un fuego para calentarte durante el invierno, y también en verano de vez en cuando, tanto frio tenemos en este region. Esta ciudad tiene muchas problemas con el rio porque hay inundaciones con mucha frecuencia alli, muchas de los pubs al lado del rio tienen una marca en las paredes donde ha llegado el aqua anteriormente. En esta ciudad cuando la visita la reina del Reino Unido es el unico sitio donde ella tiene que pedir las llaves de la puerta y preguntar si puede entrar o no. Hoy en dia es un gran espectaculo y solo sirve para quedar tradición, Tiene que hacerlo porque, en tiempos antiquos, York tenia sus propias leys y nadie podria entrar sin permiso nisiquiera el rey o reina y hasta hoy todavia existe. Hay muchas playas también a lo largo de la costa, son bonitas pero si quieres nadar, hay que tener cuidado, no es que es peligroso, es que la aqua hace muchisma fria y si no estas acustombrado a la esta fria no vas a pasarlo bien. Lo mejor hacer en la provincia de Yorkshire es conducir alrededor la provincia visitando los pueblos, posiblemente con una bicicleta para explorar el campo, hay varios rutas de interes y es un sitio que, a pesar del tiempo malo, marece la pena visitarlo, pero si no te gusta el frio posiblemente en verano seria mejor!	Lower_advanced
Un día, un chico pequeño encontró una rana. Él llevé esta rana a su casa y guardé en una botella de mermelada. En casa, también tuvo un perrito y también le gusta esta rana. Le parecían que estaban felices. Sin embargo, un día el chico estaba dormido, la rana salí de la botella para buscar el mundo fuera. Cuando se levantó, la rana no estaba ya y le di mucha pena. Como estaba muy triste, ellos decidieron que fueron a buscar a rana. El y su perrito fueron a dentro de salva e intentaron todo lo que puedan para ver la rana nuevamente. En camino, se encontraron un ciervo. Para escapar del ciervo, corrían mucho y al final se caían al estanque. El y su perrito, salían del estanque con mucho cansancio. De repente, encontraron el grupo de rana y su rana también estaba. La rana había casado y habían dado luz sus hijos. En este momento, se notaron que la rana estuvo feliz fuera de su casa y era su vida. Ya no se preocuparon más y dieron adiós a las ranas y volvieron a su casa.	Upper_intermediate
La región donde vivo. Ahora vivo en Walsall una ciudad cerca de Birmingham, Inglaterra. Nací en Birmingham y me mudé de casa a Walsall en mil novecientos setenta y cuatro. Walsall está en el centro de Inglaterra en el región llamado 'The Black Country'. Es llamado este porque hace muchos años hacía muchos fume y, durante el día el cielo iba negro. Sin embargo, ahora la media ambiente es mas limpia porque, desgraciadamente, muchas de las empresas que manufactidos productos de hierro son cerrido. Walsall tiene muchos barrios y una población de 265000 personas pero muchas son bastante pobre y en muchos partes la ciudad es limpia. No hay muchos lugares interesantes solo un museó de las bellas artes, el museó de Jerome K Jerome (el escritor de 'Tres hombres en un barco) dos o tres grandes parques y muchas, muchas autopistas. En el centro hay muchos tiendes, bares y restaurantes. Sábado, martes, jueves y viernes hay un mercado cerca de la iglesa de St Matthews. Tambíen en el centro hay una estación de autobus y una estación de tren, pero puedes solo ir a Birmingham por el tren. La más famosa persona de Walsall fue Dorothy Pattison o, como la llamamos, Sister Dora. Sister Dora iba una enferma como Florence Nightingale quién trababa con minas y otros trabajadores en el sigló diecinueve. Ahora da su nombre a un hospital en la ciudad donde trabajo. Otros famosos de Walsall son Jerome K Jerome, Noddy Holder (del grupo Slade) y, pues...¡nadie! Pero todos no son malos en Walsall. Tenemos un pequeño campo del fútbol, el Estadió de Banks donde Walsall F.C. juega. En el norte se la ciudad hay un grande bosque, Cannock Chase. Allí hay muchos tipos de arboles y animales. En el oeste está el río Severn, el mas largo río en Inglaterra, y más lejos está Gales con sus montes y su campo espectacular. Al sur de la ciudad hay muchos pueblos bonitos, como Warwick y Stratford, ambos son cerca del río Avon. En Warwick hay un castillo estupendo y en Startford es el lugar donde William Shakespeare nació y puedes encontrar tres teátros, ¡tres mas que está en Walsall!, aunque hay un cine en Walsall. En el este no hay muchos interestantes hasta La Mar Norte. Parace que Walsall es mal y, en unos lugares esto es el caso. Pero, muchos partes de Walsall son bonitos, epecialmente el Arboretum que está cerca de mi casa. En el Arboretum hay muchos tipos de arboles, dos largos y un campo de golf. Mucha de la gente en la ciudad son agreable, felice y buena. Me gusta vivir y trabajar aquí y quiero quedarme aquí hasta voy a vivir en España cuando jubilo.	Lower_advanced
"Un día, había una rana en un frasco en mi cuarto. Le dije ""buenas noches,"" y me acosté, pero cuando me desperté, la rana había desaparecido; el frasco estaba vacía. Mi perro y yo la buscaron por mucha tiempo. Fueron al bosque y yo llamaba, ""¡Rana! ¿Dónde estás?"" La rana no me contestó, y nosotros siguíamos la buscando. La busqué en un árbol, lo llamé en una roca, y le ofrecí la comida, pero la rana no volví. Finalmente, mi perro y yo nacíamos y lo busqué en el agua. La rana no estaba allí, pero la encontré a cerca de un tronco. Era con su familia. Quería quesdarse con su familia, pero la secuestré; está conmigo una vez más."	Upper_advanced
La verano pasado, fui al New Mexico. Mientras yo iba a alli, hice muchas cosas. Escale los montanas, camine mucho, monte los animales, y acampe por doce dias.	Lower_intermediate
Hace más o menos un mes,visité a mi hermana en Cardiff, Gales. Mi hermana tiene 19 años y estudia Marketing en la universidad de Cardiff desde Septiembre. Decidí ir a verla porque me gusta viajar y nunca hasta entonces tuve la oportunidad de ver a Cardiff. También en este viaje estaba mi novio. Mi novio es español y vive en Valladolid. Nos conocimos el año pasado durante mi Erasmus en aquella ciudad. Ya que él vive en Valladolid y yo en Atenas, nos vemos muy poco, por lo tanto era una oportunidad para reunirnos. Volviendo a lo del viaje, Cardiff es una ciudad encantadora. Tiene un castillo precioso, construido en el siglo XII, donde vivió la familia real galesa y después, unos duques. El castillo sirvió como refugio contra los ataques aereos de la Luftwaffe durante la Segunda Guerra Mundial. Era muy bonito el castillo, con sus edificios góticos y sus elegantes torres. En Cardiff también se encuentra el Millenium Stadium, un estadio de rugby. Como a mi novio le gusta el rugby, nos fuimos a ver un partido del Campeonato Mundial de Rubgy. Era muy divertido, aunque no entendí bien las reglas. Una noche decidimos salir de fiesta con mi hermana. Yo estoy acostumbrada a salir de fiesta tarde, después de las 12 de la noche, pero al parecer los galeses suelen salir pronto. Entonces nos fuimos al Students Union , el club de estudiantes. Antes de ir hicimos un mini botellón en el piso de mi hermana, nos pusimos un poco borrachos y nos fuimos a bailar. La música era un poco cutre, pero la cerveza era buena. Aquel día nos fuimos a dormir al amanecer. Por lo general, me lo pasé muy bien en Gales. Hubo momentos de conflicto con mi hermana, pero no era nada serio. También tuve un pequeño problema con dinero. El último día del viaje se me acabó el dinero, pero menos mal mi novio me prestó. El año que viene me gustaría volver a visitar Cardiff.	Upper_advanced
Soy donde Little Rock Arkansas. Arkansas es en el sur de el pais. El invierno in Little Rock es muy muy frio y el verano in little rock es muy caliente. Little rock es un cuidad pequeno. Vive en little rock a veces muy aburrido.	Upper_beginner
Recientemente, yo ve una película que se llama Moana. La protagonista es una chica que vive en una isla en el mar Pacifico y es la hija del líder del pueblo. La chica, Moana, tiene una sueño que salir su isla y explorar el mar. También, ella he tenido una conexión mágica con el mar por toda su vida: el mar le dio una roca mágica para ayudarle en su viaje. Primero, Moana navega a una otra isla para encontrar el dios Maui, que puede ayudarla en su objetivo. Los dos viaje juntos por el mar para dar la roca mágica a una diosa para salvar la isla, el pueblo, y la familia de Moana.	Upper_intermediate
Charlie Chaplin estaba fumando tranquilo su cigarro cuando ha visto un bebe. Sin saber que hacer empezó a buscar la madre. De repente una señora apareció con una sillita y otro bebe. La señora estaba buscando algo también y naturalmente el protagonista pensó que el bebe perdido era de ella. Pero se equivoco y la señora se ha ido cabreada. Chaplin, otra vez sin saber que hacer , dejo el bebe donde lo había encontrado al principio. Un policía que vi lo ultimo, empezó a mirarle pensando que el es que intentaba abandonarlo. Chaplin obligado se fue con el bebe y lo dio a un señor que pasaba por la calle. El señor a continuación lo ha dejado a la misma sillita que Chaplin lo había dejado antes. La señora llamó el policía que cabreado con Chaplin - que el pobre solo pasaba por allí por casualidad- le ha obligado llevar el bebe. Al final el protagonista se quedó con el bebe perdido, lo cual llevaba una nota puesta que explicaba que hay que querer los niños huérfanos.	Lower_advanced
Chaplin estaba fumando, encontró un bebé que se acostado en la calle. Él se sorprendió mucho y no sabía de dónde vino. Pero él estaba preocupado por el bebé. Entonces Chaplin decidí que buscar a su mamá. Una mujer pasó por la calle y tenía un cesto de bebé, y él puso bebé en este cesto. Sin embargo la mujer dijo que este bebé no es mío! Tráelo! Chaplin tenía que buscar a su mamá, era muy difícil para él. No pudo encontrar pronto. En el momento, encontré un hombre entonces Chaplin dio el bebé a un hombre, él también estaba buscando a madre de bebé. Pero no podía encontrar, puso en el cesto y huyó. Chaplin pasó delante de una tienda y vio a una mujer que vio antes. Pero él empezó a tener un amor a bebé.	Upper_intermediate
Mi viaje en Galicia Un mes antes, yo y mis amigos fuimos a Galicia en Espana para participar en el intercampio de jovenes de Erasmus+. El primer destino era Ourense, una ciudad pequena y muy hermosa. En Ourense nos quedamos dos dias y pasamos buenos momentos caminando a ciudad y visitando muchas lugares de interes. Ourense tambien tiene muchos catherdales y iglesias tales como San Martino, Santa Eufemia, Santo Domingo etc. Es una ciudad limpia con espacios verdes y con arquitectura buena influida de la epoca romana. Tambien, Ourense es conocida por las fuentes termales que estan en el centro de ciudad. Despues de la Ourense, fuimos a un pueblo pequeno llamado Senderiz y gue situado en el marco del Parque Natural de Serra do Xurés. Ahi esta la organizacion Sende donde hicimos el programa de Erasmus+. Nos quedamos una semana, hicimos actividades en la naturaleza y hablamos de los derechos humanos con otros 25 participantes jovenes de Europa. Tuvimos momentos buenos y disfrutamos del paisaje espanol y la vista de las montañas portuguesas. Despues del programa, visitamos el Santiago de Compostela. Santiago es una ciudad muy turistica porque ahi esta el cathedral de Santiago, uno de los principals lugares de peregrinacion de la cristianidad. Dado un paseo por la ciudad, vimos muchos edificios hermosos con arquitectura barroca, palacios, estrechas pintorescas y plazas grandes. Santiago es una ciudad bendita, la vista de cathedral de Santiago es impressionate pero aquella period el edificio esta en construccion . Nos quedamos impresionados para la plazas como Plaza des Praterias, Plaza de Obradorio, Plaza de Quintana y encantamos el San Martino Pinario por su arquitectura y jardines. Nuestras impressiones de Galicia en general son muy buenas! Nos gustan su ciudades, su gente, su gastronomia y su cultura! Deseamos volver y visitar otros lugares de Espana! Eirini	Upper_intermediate
"Primero, una famosa persona es Brittany Spears. Brittany Spears es muy el stupido. Brittany era bonita, y inteligente, pero ahora ella es grosero. De pequena, me gustaba Brittany Spears. Ella bailaba ""Oops I did it again"". Ahora, ella baila un grosero cancion. Luego, un famoso persona es Dane Cook. Dane Cook es muy muy muy muy muy comico!!! Dane Cook viaje para el mundo. Me encanta Dane Cook. El es mi favorito famoso persona. Despues, un famoso persona es George Bush. Creo George Bush es stupido, y un mentiroso. Un guerro es caro, y tonto. Me odiaba George Bush. Luego, un famosa persona es mi abuela, Shirley Temple. Shirley es muy hermosa, y su pelo es muy bonita!!! Me encanta mi abuela, Shirley Temple. S hirley es un actriz y ella es muy famosa para todos los anos. Shirley es en muy peliculas, y es adorables."	Upper_beginner
Este video nos cuenta una historia que pasó con Charlie Chaplin. Un día Charlie caminaba por la calle que era bastante sucia porque todos los habitantes de las casas de al lado solían sacar la basura por sus ventanas y todo el pavimento resultaba ser cubierto de porquería. Charlie apenas pudo cruzar la calle sin haberse ensuciado. Encendió el cigarrillo y fumando miró alrededor. Notó a un niño llorando. Lo cogió y decidió encontrar a los padres del crío para entregárselo. Vio a una mujer con un cochecito bastante grande y pensó que era ella quien había olvidado el niño. Quería poner el niño en cochecito pero la mujer se indignó, empezó a gritar y pelear. Charlie no sabía que podría hacer más y no le quedaba otro remedio que dejar el crío en el mismo lugar donde lo había encontrado. Pero el policía lo vió y no le permitió hacerlo. Entonces Charlie pidió a un hombre cojo que ayudara con el niño mientras Charlie se ataría sus zapatos. Pero Charlie le engañó, le entregó el niño y se fue corriendo. El hombre muy confundido decidió dejar el niño en un cochecito que estaba sin vigilancia y después se marchó. Al salir de la tienda, la mujer vió que en su cochecito estaban dos niños y vió a Charlie caminando por los alrededores. Enseguida golpeó a Charlie con su paraguas, llamó al policía y exigió que se llevaran de aquí este niño que no era suyo inmediatamente. Charlie tuvo que recoger al niño. Estaba perdido. Se sentó al pavimento cerca del alcantarillado. Le ocurrió una idea loca. Abrió la alcantarilla y estaba a punto de despedirse con el niño pero cambió de opinión. En los trapos en los que estaba envuelto el niño encontró a una nota que decía que esto era un niño de orfanato y que necesitaba amor y cariño.	Lower_advanced
Jennifer Lopez es una persona famosa. Es una cantante y una actriz. Lopez es muy bonita. Jennifer Lopez es de New York. Su familia es de Puerto Rico. Su novio es Marc Anthony. Es un cantante. Lopez tiene un restaurante: Madre's.	Upper_beginner
El protagonista Chaplin está caminando por la calle(le cae algo desde un edificio sobre sus hombros, enseguida él se enciende un cigarillo). De repente Chaplin encuentra un recién nacido abandonado en el suelo. Él lo coje en sus brazos y lo deja en un cochecito de una mujer, ella se da cuenta de lo que está haciendo Chaplin e enfadandose con él le devuelve el niño. Entonces Chaplin lo deja a un hombre que lleva barba larga, este último lo mete en el mismo cochecito de la mujer de antes. Por mala suerte Chaplin pasa por la misma calle en la que el hombre con barba larga había dejado el niño. Entonces la mujer se enfada otra vez con Chaplin y le devulve el niño. Ese último acontecimiento pasa delante un policía. Al final Chaplin muy enfadado con él niño en sus brazos sentado sobre un bordillo, piensa en dejar el niño bajo una alcantarilla, pero él encuentra una carta che estaba dentro de la cubierta que envuelve el niño, en la que estaba escrito que alguien cuidara a ese pobre niño. Entonces Chaplin toma la decisión de odoptarlo.	Lower_advanced
"El ano pasado, lleve unos estudiantes conmigo a Espana para estudiar el idioma y quedarse con familias espanolas. Era una experiencia de imersion. Visitamos a muchos lugares. En Madrid, fuimos al Palacio Real, El Prado, La Plaza Mayor, La Puerta de Sol, etc. Cuando nos quedabamos en Madrid, hicimos excursiones a Toledo, Segovia, Valle de los Caidos, y El Escorial. A los estudiantes les gusto mucho Toledo, especialmente la fabrica de espadas. La guia de esta excursion fue fantastica! Ella nos enseno tanto de su ciudad. Segovia fue mi ciudad favorita, porque el castillo alla me fascina mucho. La catedral tambien es hermosisima! En La Valle de dos Caidos vimos una misa donde cantaron unos ninos espanoles. Ese coro es famoso en Espana. El Escorial les intereso a ellos. Aprendieron mucho de la historia de los reyes del pais. Cuando salimos de Madrid, fuimos a Salamanca para quedarnos con unas familias espanolas. Tambien asistimos a clases al Colegio de Espana donde estudiamos el castellano e historia. La parte preferida de los estudiantes era pasar un rato con sus familias. Les encanta tener la oportunidad de praticar hablar la lengua en ""la vida cotidiana"" en vez del salon de clase. Sin embargo, estaban felices regresar a su casa al fin del viaje. Lo siento, pero no use acentos, etc, en esta composicion porque yo no se como hacerlos en esta computadora. No tengo mucha habilidad en cosas que tienen que ver con tecnologia."	Upper_advanced
Vivo la región de norteamericano. Es un muy grande y bonito país. Vivo con mí familia en la ciudad de Atlanta. Es un grande en la regíon. Son mucho simpaticó, fascinante y interesante los muchachos en la ciudad. Son mucho actívidads. Atlanta tiene buenas musíca, comida, bailar, arte, y baísbal. Me gusta musíca y baísbal. Atlanta tambíen tiene buenas universídads. Son Georgia State Universidad, Universidad de Georgia, Georgia Tech, Emory Universídad, et cetera. En el norte son bonito Appalachian montanas.	Upper_beginner
Un día Juan and Jack el perro encontraron una rana y pusieron la rana en un tarro. Cuando Juan se dormió la rana escapó. Juan y Jack estaban muy triste y querían encontrar la rana. Juan y jack fueron al bosque gritando por la rana. Juan miró en un valle, dentro de un árbol y encima de una roca. Cuando juan y Jack estaban en la roca un ciervo los empujó a un rio. Juan y jack salieron del agua y detrás de un tronco estaba la rana con una familia. Juan y jack estaban muy felices, se despidieron de la familia de las ranas.	Lower_intermediate
Yo vivo en la región suroeste del estado la Florida en los Estados Unidos. He vivido en esta área para mi vida entera y me gusta mucho aunque hay unas cosas que me irritan. La costa oeste está ubicada en el golfo de México, y por esa razón tenemos acceso a la playa. De mi casa, dura como quince minutos para llegar a la playa. Las playas de la región suroeste de la Florida son muchas más calmas que las de la costa este. No hay muchas olas muy fuertes, sino cuando hay huracán. El agua es menos azul en las playas de mi región que el de la Florida este también. Además, la arena es más fina. Me gusta ir a las playas cerca de mi casa, pero me encanta ir a las playas con olas más fuertes porque son tan diferentes que las con que crecía. La región suroeste de la Florida parece como es cerca de las playas porque de verdad es. Es muy llana. No hay ningunas montañas ni lomas. Realmente, estamos solo diez pies sobre el nivel del mar. Hay muchas palmeras por toda la región. Otros tipos de arboles existen en la área pero las palmas componen la mayoría, especialmente muy cerca del golfo. En la costa, hay unos pantanos de mangle y otros árboles. Muchas veces hay caimanes, serpientes, y muchos pájaros en estos pantanos. Los pantanos son muy bonitas pero me asustan un poco a causa de los animales, particularmente los caimanes. El clima de la Florida suroeste es subtropical. Casi nunca nieve; yo nunca he visto la nieva en mi ciudad. La temperatura es muy alta comparado con muchos lugares en el resto del mundo. Durante el verano, llueve casi cada día por las tardes. Durante el invierno, no llueve mucho y muchas veces hay fuegos forestales que son peligrosos porque hay casas cerca de los bosques. Desde junio hasta noviembre, hay la temporada de huracanes. Las personas que viven en mi región siempre tienen que ser cuidadosas durante este tiempo, mirando la información meteorológica a menudo. Si hay huracán que parece como va a llegar en nuestra región, tenemos que proteger a nuestras casas con tablas de madera o postigos hechos para esta razón. Si el huracán parece muy mal, tenemos que evacuar e ir a otro lugar. Aunque sé que los huracanes son muy peligrosos, me divierten un poco porque muchas veces la escuela es cancelada y podemos relajarnos en casa con la familia. Es nuestra versión de una día de nieve. El área suroeste de la Florida no es muy urbana, pero está desarrollando muchísimo. Mi ciudad es famosa por los pájaros de nieve, los viejos que vienen de los estados más nortes y se quedan para el invierno. A los residentes permanentes les fastidian los pájaros de nieve porque conducen sus carros muy lentamente y aumentan el trafico muchísimo. Sin embargo, los viejos también mejora le economía cuando están en la región. También hay muchos viejos que viven permanentemente en el área. Yo trabajaba en un asilo de ancianos durante la escuela secundaria. Los ancianos son de mal humor a veces pero me gusta estar con ellos también. La región de la Florida suroeste no es la más interesante, pero estoy feliz que he crecido allí. Es mi ciudad natal y será mi hogar para siempre a pesar de lo malo.	Lower_advanced
En este texto dice sobre de un hombre y un niño. El hombre encontraba el niño. El queria ayudarse al niño. Pero a principio, el no podra ayudar al niño. Charlie Chaplin queria lanaba el niño cerca de area de donde el buscaba niño. Pero el encontraba con policia. Y Charlie trataba mas veces ayudarse al niño. El probaba dar el niño a otro hombre- no fortunado, probaba dar a alguna mama - no fortunado. Y en fin el dejaba el niño	Lower_intermediate
